Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
895,2,0,Tops,Fine gauge,False,False,404,sufficient,Not for tall ladies,"This sweater is a cute design but did not work for me. i am 5'9"" and this is way to short/cropped and looks awkward. the quality was so so, it looked stretched out in the front. it's getting returned.",UNDETERMINED,
886,2,0,Tops,Knits,False,False,106,sufficient,Lokka tunic,"Beautiful top, loved the color but shoulders were totally messed up and not sure if it was from
hanging at store or the way it was sewn.",UNDETERMINED,
886,4,0,Tops,Knits,False,True,106,sufficient,,"I ordered this in two colors, in my regular size. i washed and laid flat to dry....it shrunk like crazy. i held the one i washed up to the other unworn/unwashed one and it was at least two inches shorter. they may both be going back. i am so sad.",MATERIAL_QUALITY,MATERIAL_QUALITY
886,2,0,Tops,Knits,False,False,106,sufficient,,I purchased this top in blue and liked it so i ordered the red color. i hated the way the second one fit. i'm concerned the blue will not wear well after seeing the way the second one looked!,UNDETERMINED,
1060,1,0,Bottoms,Pants,False,False,103,sufficient,,"Oh elevenses, i love your pants..the fabrics, the details, the length. i've found elevenses to be classic work pants. reliable, professional, well made. these are none of those things. the cardinal trousers are thin and the rise feels much higher that's it appears in the picture. the red pair are thin, stretchy and cheap. both pairs have to go back. i'm truly sad.",UNDETERMINED,
1060,2,0,Bottoms,Pants,False,False,103,sufficient,Not worth the $$,"I loved the cut of these pants and the button accent on the pockets. however, the material was quite thin and the quality was not great- there were multiple snags along the seams. additionally, at 5'8, 130lbs i was swimming in the size 4. i would have tried sizing down if the quality was better.",UNDETERMINED,
823,2,0,Tops,Blouses,False,False,105,sufficient,Huge arm holes,"Why is it so difficult to find a shirt that doesn't expose half of my bra if i lift my arm? 

this is cute (beyond the arm hole issue) but overpriced. going back.",FIT_CUT,FIT_CUT
1055,2,0,Bottoms,Pants,False,False,25,sufficient,Looks can be deceiving,"I wanted these culottes to work so much! the fabric is gorgeous, but the size i ordered didn't fit. i'm normally a size 28 in pants, and i ordered a size 8. it was way too tight and made me look like i had a pooch in the zipper area. not what i wanted it to be. had to return them unfortunately.",UNDETERMINED,
1081,2,0,Dresses,Dresses,True,False,581,sufficient,So wanted to love it...,"Ditto what the first reviewer said, unfortunately. i was so looking forward to receiving this dress but the one received is not the one in the photos. the graphics are fantastic - still love the boats- but the top is not the same and they've added a fabric belt to the finished dress. the fit was perfect except for gapping under the arms (similar, i suspect, to what the first reviewer reported). i was also surprised by the fabric. based on the photos i was expecting something light and semi trans",UNDETERMINED,
1055,2,0,Bottoms,Pants,False,False,25,sufficient,Not for big girls :(,Quality is fantastic but i feel like a 14 would have barely made it's way around one leg! this pant is way small in terms of sizing and not a style fit for anyone over a 6. a lot of fabric in the legs. nice pant but not for this girl!,UNDETERMINED,
1086,4,0,Dresses,Dresses,True,True,291,sufficient,Maybe one i got it's not right?,"Got the small petite. length is perfect, love the color, super comfy, very pretty. the problem is that you cannot wear a bra because under the armpits is so low that either shows your bra (a lot) or if u wear sans bra you may show your breasts (it's loose all around on top, so very easy to show everything. if i adjust the straps it works but then the waist goes up and it looks like i have a belly. i'm taking to a seamstress to see if she can take in under armpits, if not it's going back. i'm 5',",FIT_CUT,FIT_CUT
1055,2,0,Bottoms,Pants,False,False,25,sufficient,,"These run small (i am 110 and got a size 4), they were a tad tight on top. the waist fit but felt a little too snug, short from waist to crotch and then bloomed out in a nice but stiff ish material. they are a dark blue animal print. i felt like bozo the clown goes to the jungle. they looked so silly i had to laugh. even with the 20% off, these are going back. not even comfortable to lounge around the house in never mind being seen by anyone in person!",SIZING_ACCURACY,SIZING_ACCURACY
1081,1,0,Dresses,Dresses,False,False,581,sufficient,Different dresses,"I loved the photo of this dress. upon examination of the dress (and trying it on) after receiving in the mail, the dress shown online is nothing like the dress i received save for the pattern. the dress i received has a side zip as well as a belt and no pleats on the top. the bottom is also cut straight across not as it appears in the photo. turns out it is not as flattering as it should appear.",UNDETERMINED,
1066,4,0,Bottoms,Pants,False,True,89,sufficient,,"I ordered these in my usual pilcro petite size 6. they were impossible to button, which is interesting 'cause i also ordered the pilcro wide leg chinos in the same size and they fit perfectly, as usual. but it ended up being ok because i don't care for the speckled, slightly rough material or the contrasting piping. back they go!",MATERIAL_QUALITY,MATERIAL_QUALITY
1025,1,0,Bottoms,Jeans,False,False,125,sufficient,Not petite inseam...,"I was excited to see these jeans since they came in petite sizes and had a short inseam... unfortunately after ordering/returning several pairs, i found out that these are actually not petite jeans. please beware that if you are ordering these for the shorter inseam, they are actually 28 in... not 24 in as in the description. other than the inseam issues, they fit like typical paige denim.",UNDETERMINED,
80,2,0,Intimate,Swim,False,False,1,thin,Size and function,Too big and it's not secure enough to wear for swimming.,UNDETERMINED,
1094,2,0,Dresses,Dresses,False,False,756,sufficient,"Cute, but no sale",The dress arrived with a few snags and the fabric already pilling. the fabric will only get worse with wear. return. cute concept; poor fabric quality.,UNDETERMINED,
154,4,0,Intimate,Sleep,False,True,9,thin,"Pretty pattern, weird texture",I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.,UNDETERMINED,
154,2,0,Intimate,Sleep,True,False,9,thin,Shorter than expected,"After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall, 160 lb. it's weird that this top looks completely the opposite of the model on the photo, from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what",UNDETERMINED,
1033,2,0,Bottoms,Jeans,True,False,220,sufficient,Disappointing fit!,"I originally got these in a 29 petite and thought they fit great right out of the bag (i'm usually a 6/8).. and within an hour of wearing them (to retailer, actually), the knees had gotten so baggy that they looked absolutely ridiculous; i've never had jeans do this. the salesperson at retailer agreed that they seemed very odd. i exchanged for a 28p at her suggestion, and i just hate them. i'd say the smaller size seems every so slightly small, but nothing major - but the waist actually folds over a",UNDETERMINED,
1094,1,0,Dresses,Dresses,False,False,756,sufficient,,Very cheap looking material. looks cheap to cost $158.,UNDETERMINED,
854,1,0,Tops,Knits,False,False,152,sufficient,Misleading picture!,"The top i received was large, really long in length, pockets in the front along the seam, and lots of volume in the back without any princess seams to give it shape. the id #'s matched, but that's about it. returned!",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
1047,2,1,Bottoms,Pants,False,True,77,sufficient,Not for every body type,"I am 5'6"", 130 lbs with an athletic body type and i ordered a size small. these were really baggy in the thigh/quadricep area and made my thighs look bulky. the fabric quality is very nice and i like the idea of them for curvier body types. my son commented that they looked like pajama pants and i agreed.",UNDETERMINED,
